commodity,widget_id,title,pillar,telemetry,a1,a2,a3,a4,avg,grade,source_csv,score_method,notes
shrimp,shrimp_005,신라교역 새우 사업 역량 스코어카드,,STATIC 2026-05-29,40,40,38,66,46,F,shrimp_corrected_2026_06_05,forensic_4axis_real,5개 역량 점수가 외부 1차 출처 없는 내부 정성 평가 — 자사 역량을 자체 채점한 자기참조 지표로 객관 검증 불가(정직 라벨링만 방어).
shrimp,shrimp_006,국가별 소싱 역량 정성 평가,,STATIC 2026-05-29,42,40,40,66,47,F,shrimp_corrected_2026_06_05,forensic_4axis_real,5축 점수가 외부 1차 출처 없는 내부 정성 추정치 — 검증 불가하나 정직하게 '자체 정성 평가'로 라벨링한 점만 통합 점수를 방어.
shrimp,shrimp_007,사료가 vs 양식 단가 연동성 (W37_FeedCost),,STATIC · 2026-05-29,36,44,38,84,50.5,F,shrimp_corrected_2026_06_05,forensic_4axis_real,어분가-출하가 4점 산점만으로 상관·리드타임 통계 단정 불가 — '원가 60% 어분'·'6~8개월 선행' 본문 수치도 미검증(SIT가 자인).
shrimp,shrimp_008,공정별 부가가치 단계 단가 (W39_ValueAddWaterfall),,STATIC · 2026-05-29,38,45,40,80,50.75,F,shrimp_corrected_2026_06_05,forensic_4axis_real,명칭은 워터폴이나 실제 단순 바 차트 + 수율표 부재 예시 4점 — title/차트 불일치를 SIT가 자인(내부 정합성 결함).
shrimp,shrimp_009,국내 소비 믹스(Consumption Mix),,STATIC / syncDate 2026-05-29,42,48,38,76,51,F,shrimp_corrected_2026_06_05,forensic_4axis_real,채널 비중 45/35/20이 특정 보고서·연도 미확인의 자체 추정으로 1차 출처 추적 불가(cardDesc 자인). 연도 미상이라 신선도도 평가
shrimp,shrimp_010,공장제 가공 파워보드 Top 10,,STATIC 2026-05-29,48,52,46,58,51,F,shrimp_corrected_2026_06_05,forensic_4axis_real,"source가 'FAO Processed by Country'로 도메인·연도·단위 없는 모호한 영문 1줄이고, SIT의 '완벽히 초토화 및 독식"
shrimp,shrimp_011,단가 지수 저점 인디케이터 (W40_GoldenLockin),,STATIC · 2026-05-29,37,44,40,84,51.25,F,shrimp_corrected_2026_06_05,forensic_4axis_real,실측 10년 MA 아닌 예시 지수 + 임의 기준선 50 — '역사상 최저'·'데드 바닥' 단정 근거 불가. 기준선 임의성을 SIT가 자인.
shrimp,shrimp_012,중국 수입량과 글로벌 단가 연동 (W38_ChinaDemand),,STATIC · 2026-05-29,37,45,39,85,51.5,F,shrimp_corrected_2026_06_05,forensic_4axis_real,중국 세관(GACC) 실측 아닌 4개년 예시값 — '3개월 선행 변곡' 인과·시차 단정 불가. 정직 면책은 했으나 데이터가 허구.
shrimp,shrimp_013,한·일 매입 단가 비교,,STATIC / syncDate 2026-05-29,44,50,40,74,52,F,shrimp_corrected_2026_06_05,forensic_4axis_real,단일 데이터포인트(KR 6.5 vs JP 6.8 USD/kg)가 검증된 거래 단가 아닌 자체 추정 예시값. 표본 1건이라 한·일 격차 주장 자체
shrimp,shrimp_014,단가 하락장 트렌드 (W36_PriceCycle),,STATIC · 2026-05-29,38,45,42,85,52.5,F,shrimp_corrected_2026_06_05,forensic_4axis_real,$/kg 연도별 6점이 실측 시세 아닌 사이클 형태 예시값 — 출처 부재. '10년래 절대바닥' 단정 불가를 SIT가 자인.
shrimp,shrimp_015,동일 사이즈 원산지별 출하가 비교 (W34_OriginCompare),,STATIC · 2026-05-29,40,45,42,86,53.25,F,shrimp_corrected_2026_06_05,forensic_4axis_real,실거래가 아닌 자체 추정 일러스트 3행 — 출처·검증 불가. 제목·source·SIT가 '(예시)'를 정직 명시해 오용 위험은 낮으나 데이터 본
shrimp,shrimp_016,가공 심화도 마진 구조 (W35_ProcMargin),,STATIC · 2026-05-29,40,45,43,86,53.5,F,shrimp_corrected_2026_06_05,forensic_4axis_real,3·8·15·35% 마진은 실측 회계치 아닌 방향성 예시값 — 1차 추적 불가. 정직 면책은 양호하나 절대 마진율 인용 불가가 본질 한계.
shrimp,shrimp_017,한국 경제성장률 대비 수입 팽창 속도,,STATIC / syncDate 2026-05-29,46,52,40,76,54,F,shrimp_corrected_2026_06_05,forensic_4axis_real,"GDP·수입 지수(2015=100, 122 vs 170)가 검증된 GDP·통관 시계열 매시업 아닌 자체 추정 예시값. 탈동조화 주장의 두 라인 "
shrimp,shrimp_018,한국 수입 3단계 인플렉션(Inflection),,STATIC / syncDate 2026-05-29,50,55,42,78,56,D,shrimp_corrected_2026_06_05,forensic_4axis_real,"전체 시계열(20~92천톤)이 추세 도식용 자체 추정 예시값으로 1차 출처 미확보. W21의 실측 96,299톤과 결이 달라 정밀 검증 불가."
shrimp,shrimp_019,w21_peeling_esg ESG 리스크: 인도·베트남 인건비 폭등,,synced/2025-Q4,56,60,54,78,62,D,shrimp_corrected_2026_06_05,forensic_4axis_real,리스크 지수 20→95가 자체 합성지표(1차 아님)임을 정직 고지하나 reliability:100·synced 라벨과 모순. 검증 불가 합성지수
shrimp,shrimp_020,w42_format_shift B2C 소비재 포맷 시프트,,synced/2025-Q4,56,60,54,78,62,D,shrimp_corrected_2026_06_05,forensic_4axis_real,포맷별 비중이 'EUMOFA 추세참고+illustrative 예시값·EUMOFA 미연동 STATIC' 고지에도 reliability:100·sy
shrimp,shrimp_021,w22_microalgae 집약화의 역설(폐사율 50%)과 미세조류 사료,,synced/2025-Q4,58,60,54,78,62.5,D,shrimp_corrected_2026_06_05,forensic_4axis_real,"FAO Tech Paper 634 '개념 인용'+illustrative 합성값 정직 고지하나 폐사율 곡선·수익성 Index 검증 불가, reli"
shrimp,shrimp_022,FTA 무관세 혜택 비교,,STATIC / syncDate 2026-05-29,58,62,52,80,63,D,shrimp_corrected_2026_06_05,forensic_4axis_real,관세율 0/5/20%가 협정 양허표 직접 인용 아닌 하드코딩 예시값(자인). VKFTA 0% 외 인도 5%·에콰도르 20%는 HSK 10자리 미
shrimp,shrimp_023,양식업 부가가치 창출 Top 10,,STATIC · 2026-05-29,70,70,52,62,63.5,D,shrimp_corrected_2026_06_05,forensic_4axis_real,SIT가 'Value Top3 = Volume Top3 완벽 동기화'라 단언하나 실제 2·3위가 뒤바뀜(Value:중국/베트남/인도 vs Vol
shrimp,shrimp_024,w_esg2_supply_risk 새우 공급망 단계별 ESG 리스크 매트릭스,,synced/2025-Q4,58,60,56,80,63.5,D,shrimp_corrected_2026_06_05,forensic_4axis_real,단계별 리스크 점수 0~100이 ETI·Seafood Watch '참고한 자체 합성지표·1차 아님' 정직 고지인데 reliability:100·
shrimp,shrimp_025,w62_alt_seafood_disruption 대체 해산물 시장 파괴 시나리오,,static/2025 전망,60,62,56,76,63.5,D,shrimp_corrected_2026_06_05,forensic_4axis_real,2050 침투율 35~55%가 '자체추정 장기전망·검증불가' 정직 고지하나 reliability 공란·2050년 예측이라 검증성 본질적 최하. 
shrimp,shrimp_026,w19_hyperspectral 초정밀 탈각 가공 심화도별 수출 단가 워터폴,,synced/2025-Q4,58,62,56,80,64,D,shrimp_corrected_2026_06_05,forensic_4axis_real,source 정직하게 '자체추정 illustrative·UN Comtrade 미연동 STATIC' 고지하나 telemetry는 synced·re
shrimp,shrimp_027,w20_fcr_80 급여 패러다임: FCR 개선 및 바이오플락,,synced/2025-Q4,58,62,56,80,64,D,shrimp_corrected_2026_06_05,forensic_4axis_real,source 'FCR 1.93→1.09 자체추정·특정 1차 보고서 미특정·EUMOFA 미연동 STATIC' 고지에도 telemetry synce
shrimp,shrimp_028,w48_vaccine_priming 경구 백신 상용화와 질병 리스크 헤징,,synced/2025-Q4,58,62,56,80,64,D,shrimp_corrected_2026_06_05,forensic_4axis_real,Dalan 백신 '사실 인용'+M1~M4 폐사율 illustrative 예시값 정직 고지하나 reliability:95 부여 모순. SIT가 예
shrimp,shrimp_029,w_shrimp_rte_format HMR/RTE 가공품 프리미엄 분석,,static/FAO FishStatJ 2024,62,64,56,78,65,C,shrimp_corrected_2026_06_05,forensic_4axis_real,Eurostat+Census+KMI 출처하나 premium%(0~25)는 합성 비교지수·syncDate 'FAO FishStatJ 2024'가 
shrimp,shrimp_030,w70_tariff_chaos_timeline 미국 관세 혼란 타임라인,,synced/2025-04,62,74,54,70,65,C,shrimp_corrected_2026_06_05,forensic_4axis_real,'충격강도' 지수(60/95)가 완전 주관 합성값·1차 정량 없음. chartType bar에 타임라인 부적합·reliability 공란. TA
shrimp,shrimp_031,w59_feed_substitute_economics 대체 사료 원료 경제성 비교,,static/EUMOFA 2025,62,68,58,74,65.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,EUMOFA+KFAS 출처하나 어분/미세조류/곤충 단가·FCR개선%가 합성 비교값·reliability 공란. '30% 원가절감 검증' 주장 1
shrimp,shrimp_032,w56_trade_diversion_flow 무역 전환 효과: 미국 관세 회피 물량,,synced/OEC 2022,62,72,56,74,66,C,shrimp_corrected_2026_06_05,forensic_4axis_real,subtitle 스스로 '한국 유입 증가 추정'·전환물량추정 컬럼 0값 다수로 모델 미완성. reliability 공란·NotebookLM 분석
shrimp,shrimp_033,w_raw2_unit_price 주요 양식국 톤당 원가 경쟁력 (2025),,synced/2025-Q4,60,66,58,82,66.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"톤당 원가 3,600~5,800은 'illustrative 라운드 추정·FAOSTAT 실측 아님' 정직 고지하나 reliability:95 부여"
shrimp,shrimp_034,w43_feed_inflation 양식 사료 인플레이션 타격,,synced/2025-Q4,62,66,58,80,66.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"source '[World Bank API 연동]' 표기하나 FeedPriceIndex 100기준 정규화값=추정 구조, ProductionCos"
shrimp,shrimp_035,w60_disease_dx_evolution 양식 질병 진단 기술 진화도,,static/KFAS 2024,64,70,58,74,66.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,KFAS PCR 논문+NotebookLM CRISPR(2차) 출처·reliability 공란. '연 40억달러 증발'·'CIFE-SPOT 상용화
shrimp,shrimp_036,w57_csddd_readiness 주요 양식국 공급망 실사 준비도 스코어,,static/2025-Q1,64,72,58,74,67,C,shrimp_corrected_2026_06_05,forensic_4axis_real,ETI+Seafood Watch 출처하나 인권/환경/이력추적 점수(55/60/70 등)는 자체 평가 추정·reliability 공란. STATI
shrimp,shrimp_037,글로벌 생산 Top 10 국가,,STATIC · 2026-05-29,74,70,60,66,67.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,제목 'Top 10'이나 top10 배열에 9개국만 존재(데이터-라벨 불일치) — 표시 개수와 제목 수치가 어긋남.
shrimp,shrimp_038,w15 종자 패러다임: 타이거 vs 흰다리새우 생산 곡선,,synced/2025-Q4,62,66,60,82,67.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,subtitle·source 모두 '자체추정 illustrative·선형보간' 정직 고지하나 reliability:100 표기는 모순—추정 데이
shrimp,shrimp_039,동북아 새우 소비 규모 비교,,STATIC / syncDate 2026-05-29,64,70,58,80,68,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"한국 96,299톤만 실측이고 일본 180,000·대만 45,000은 1차 출처 없는 자체 추정(illustrative)이라 비교의 핵심 두 막"
shrimp,shrimp_040,w_shrimp_halal_export 할랄 가공 새우 중동 직수출 기회,,static/FAO FishStatJ 2024,68,64,62,78,68,C,shrimp_corrected_2026_06_05,forensic_4axis_real,OEC+KMI(2019-14) 출처하나 syncDate 'FAO FishStatJ 2024'가 출처와 불일치(라벨 오기)·import 규모(사우
shrimp,shrimp_041,w67_indo_eu_fta_impact 인도-EU FTA 발효 시 관세 시뮬레이션,,synced/SEAI 2026-05,66,74,58,74,68,C,shrimp_corrected_2026_06_05,forensic_4axis_real,subtitle 스스로 '관세 변화 추정'·FTA 미발효 가정 시나리오라 검증 불가. SEAI 블로그+The Hindu(2차) 출처·reliab
shrimp,shrimp_042,수생태계 메가트렌드 (1970-2022),,STATIC · 2026-05-29,78,68,62,66,68.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,제목 '(1970-2022)'이 오기 — 실제 차트는 megatrendData(production_total)를 2024년까지 렌더링하므로 제목
shrimp,shrimp_043,w_shrimp_mangrove_index 양식국별 맹그로브 파괴 지수,,static/FAO FishStatJ 2024,68,66,62,78,68.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,Global Mangrove Watch+KMI 출처 양호하나 syncDate 'FAO FishStatJ 2024'가 출처(맹그로브)와 불일치—라
shrimp,shrimp_044,w54_commodity_trap_index 상품화 함정 탈출 지수,,synced/PinkSheet 2026-03,66,74,60,74,68.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,reliability 필드 자체가 비어있음(공란). PinkSheet+OEC 교차 표방하나 원물/PD/RTE 마진% 시계열은 합성 추정—1차 단
shrimp,shrimp_045,w58_vn_labor_audit 베트남 새우 가공 노동 리스크,,static/2025 보고서,68,72,60,74,68.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,Seafood Watch VN 프로파일 1차 출처하나 성과급97%·여성78% 등 수치가 보고서 직접 추출인지 추정인지 불명·reliability
shrimp,shrimp_046,w_shrimp_substitute_elasticity 수입새우-국산 흰다리 대체탄력성,,synced/2025-Q4,66,70,60,80,69,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"KMI 대체관계 분석(2022-11) 방법론만 인용·domestic_demand 100기준 지수=합성, 탄력성 계수 자체는 차트에 없음. rel"
shrimp,shrimp_047,가공식품화(Processing) 물동량 추이,,STATIC 2026-05-29,72,60,66,80,69.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,FAOSTAT 가공 도메인 출처는 1차이나 차트가 참조하는 연도 범위·구체 테이블이 카드에 명시되지 않아 '장기 우상향' 주장을 카드만으로 추적
shrimp,shrimp_048,원물 대비 가공 처리 비율,,STATIC 2026-05-29,68,60,70,80,69.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,산출식(가공량÷생산량%)은 투명하나 분자·분모의 FAOSTAT 연도/대상연도 정합이 카드에 없어 비율값의 1차 재현이 어려움.
shrimp,shrimp_049,w06_top10_revenue 글로벌 새우 양식 매출액 Top 7,,synced/2025-Q4,66,70,62,80,69.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,source에 '[LIVE API 연동: FAO API]' 표기하나 정적 데이터—거짓 LIVE 라벨(L-09). 매출액 라운드값 1차 추적 불가
shrimp,shrimp_050,w61_hhi_timeseries 한국 새우 소싱 집중도 시계열(HHI),,synced/OEC 2022,72,72,62,72,69.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"OEC+KCS 출처하나 HHI를 0.12~0.15 소수 스케일로 표기—w_concentration_risk의 HHI 2,975(0~10000 스"
shrimp,shrimp_051,w68_indonesia_shrimp_associations 인도네시아 새우 업계 이슈 트래커,,static/2026-05 수집,70,76,60,72,69.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,AP5I/GPMT/SCI 협회 HTML 1차 출처는 양호하나 '언급빈도' 건수는 자체 집계 코딩값(주관)·reliability 공란. STATI
shrimp,shrimp_052,국가별 원물 생산 vs 가공 처리량 비교,,STATIC 2026-05-29,68,60,70,82,70,C,shrimp_corrected_2026_06_05,forensic_4axis_real,'수직계열화'라는 제목/term과 달리 기업 단위 계열화 데이터는 없음 — SIT에 면책은 했으나 제목·term이 데이터보다 과대 표현됨.
shrimp,shrimp_053,w63_coldwater_shrimp_stock 한류 새우 자원 상태(NAFO),,static/NAFO 2025,74,72,62,72,70,C,shrimp_corrected_2026_06_05,forensic_4axis_real,NAFO SCR-25-043 1차 평가서 출처 양호하나 생물량지수85·해수온변화1.2 등 복합지수가 SPiCT 직접값인지 가공값인지 불명·rel
shrimp,shrimp_054,w44_ems_margin EMS 질병 리스크 & 태국 새우 마진 붕괴,,synced/2025-Q4,72,72,58,80,70.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"subtitle '마진 34.4%→16.5%'가 data(38.2→14.2)와 불일치, '241K톤'은 2020·21·22 동일 평탄화로 실측 "
shrimp,shrimp_055,w_shrimp_ntb_radar 통상 규제 NTB 리스크 신호등,,synced/2026-05 스냅샷,64,82,58,80,71,C,shrimp_corrected_2026_06_05,forensic_4axis_real,WTO+MFDS+OFAC '연동' 표방하나 riskScore(55~85)는 주관 점수—1차 정량 출처 없음. badges 빈배열로 라이브 미증명
shrimp,shrimp_056,w_shrimp_cert_tracker 글로벌 새우 양식 인증 획득률 추적,,synced/2025-Q4,70,72,64,78,71,C,shrimp_corrected_2026_06_05,forensic_4axis_real,ASC/BAP Annual Report 출처하나 coverage%(BAP18·ASC12)가 글로벌인지 아시아인지 모집단 불명·reliabilit
shrimp,shrimp_057,w55_india_species_shift 인도 종자 전환: 바나메이 급감·모노돈 복귀,,synced/Rabobank 2024,72,74,64,74,71,C,shrimp_corrected_2026_06_05,forensic_4axis_real,Rabobank Survey 2024+FAO 출처 양호하나 reliability 공란·바나메이/모노돈 천톤값 라운드 추정으로 보임. 폐사율 컬럼
shrimp,shrimp_058,w04_top10_aqua 새우 양식 생산 Top 10 국가 (2022),,synced/2025-Q4,72,70,62,82,71.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"제목 2022인데 중국 1,550,000·에콰도르 1,300,000 등 라운드값이 FAOSTAT 2022 실측과 어긋남(에콰도르 과대)—라운드 "
shrimp,shrimp_059,글로벌 양식업 Top 10 기지,,STATIC · 2026-05-29,74,72,70,72,72,C,shrimp_corrected_2026_06_05,forensic_4axis_real,cardDesc가 '집중 육성 국가 순위'로 산출방법 모호하고 SIT가 정성 서술 위주 — top10 수치(중국 약 322만t 등)가 본문에 부
shrimp,shrimp_060,w_shrimp_chitosan_opportunity 새우 껍질→키토산 바이오소재 시장,,synced/2026-05 스냅샷,66,82,60,80,72,C,shrimp_corrected_2026_06_05,forensic_4axis_real,Comtrade HS391390+KMI 업사이클링 출처·신선하나 market 4.2/CAGR15.3은 시장규모 추정—HS391390은 키토산 아
shrimp,shrimp_061,w08_top_exporter 글로벌 새우 수출 패권 리더보드 Top 10,,synced/2025-Q4,66,72,72,80,72.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,subtitle/source에 'LIVE API 연동: Trade Map API' 표기하나 실제는 FishStatJ 정적 CSV—거짓 LIVE 
shrimp,shrimp_062,w49_black_tiger_revival 고마진 블랙타이거의 귀환과 허브화,,synced/2025-Q4,72,72,66,80,72.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,INFOFISH Market Pricing Index 출처. data 3점뿐(원물/PD/RTE 마진)으로 시계열 없고 '귀환 트렌드' 주장 차트
shrimp,shrimp_063,w64_us_cvd_tariff_matrix 미국 CVD 관세율 매트릭스: 4대 수출국,,synced/SEAI 2026-05,74,78,64,74,72.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,SEAI 블로그+Undercurrent(준1차) 출처·신선. 단 '트럼프 추가관세 최대46%·7/9 발효'는 정책 변동성 큰 미확정 수치로 검증
shrimp,shrimp_064,w65_india_seafood_export_trajectory 인도 수산물 수출 성장 궤적,,synced/SEAI 2025-09,76,76,64,74,72.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,SEAI IISS-2025+MPEDA 출처 양호하나 총수출 억달러·새우비중% 시계열이 보고서 직접 추출인지 불명·reliability 공란. 회
shrimp,shrimp_065,w05_top10_catch 자연산 어획 자원 독점 Top 10 (2022),,synced/2025-Q4,74,70,68,82,73.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,subtitle은 'FAO API 연동' 주장하나 정적 JSON—라이브 아님(L-09 위반 소지). 수치 라운드화로 1차 추적 약화.
shrimp,shrimp_066,w09_top_importer 주요 수입 국가 Top 10,,synced/2025-Q4,68,72,74,80,73.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,subtitle 'LIVE API 연동: Trade Map API' vs source 'FAO API 연동'—출처 자기모순 + 정적 데이터에 L
shrimp,shrimp_067,w10_kr_import 붕괴된 한반도: 대한민국 절대 수입 의존도,,synced/2025-Q4,70,72,72,80,73.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,'LIVE API 연동: Korea Customs API' 표기하나 FishStatJ 정적 CSV 연산—거짓 LIVE. w_log3에서만 실제 
shrimp,shrimp_068,w11_kr_deficit 붉어진 지폐: 대한민국 달러 유출 곡선,,synced/2025-Q4,70,72,72,80,73.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"'LIVE API 연동: BOK API' 표기하나 정적 FishStatJ 무역액 CSV—환율 BOK 연동 흔적 없음(거짓 LIVE, L-09)."
shrimp,shrimp_069,w69_andhra_pradesh_risk 안드라프라데시 집중 리스크,,synced/Reuters 2025-04,76,78,66,74,73.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,Reuters(2025-04)+SEAI 준1차 출처·신선. 'AP가 미국향 92%' 비중은 추적 가능하나 '10% 하락→30만 농가 도산'은 시
shrimp,shrimp_070,w17 구조적 무역 적자: 대한민국 수입-수출 격차,,synced/2025-Q4,74,76,66,80,74,C,shrimp_corrected_2026_06_05,forensic_4axis_real,"subtitle '96,346톤·$7,332/t·1,513톤'이 어떤 data 행과도 불일치(2024=100,085/$7,814/602톤)—내부"
shrimp,shrimp_071,w_log1_spot_price 글로벌 새우 국제 스팟 가격 (2010-2023),,synced/2025-Q4,72,72,70,82,74,C,shrimp_corrected_2026_06_05,forensic_4axis_real,source '[World Bank API 연동]' 표기하나 정적 데이터—Pink Sheet 라이브 fetch 흔적 없음(거짓 연동 라벨).
shrimp,shrimp_072,w_shrimp_sps_alert WTO SPS 통보 기반 규제 변동 알림,,synced/2026-05 스냅샷,70,82,64,80,74,C,shrimp_corrected_2026_06_05,forensic_4axis_real,WTO Data Portal+KMI 출처·신선하나 count(EU 12·USA 8)가 어느 기간 SPS 통보 집계인지 미명시·실시간 fetch 
shrimp,shrimp_073,w66_vn_shrimp_export_peak 베트남 새우 수출 사상 최고치,,synced/VASEP 2026-01,76,80,66,74,74,C,shrimp_corrected_2026_06_05,forensic_4axis_real,VASEP+Undercurrent 출처·신선(2026-01). 46억달러 최고치는 VASEP 공식과 부합하나 미국/일본 비중% 라운드값 직접 추
shrimp,shrimp_074,w45_export_vuln 에콰도르-중국 FTA & 아시아 수출 점유율 침식,,synced/2025-Q4,76,72,68,82,74.5,C,shrimp_corrected_2026_06_05,forensic_4axis_real,source에 'LIVE API 연동: US DOC & Trade Map' 표기하나 정적 데이터—거짓 LIVE. 반덤핑 0.57-5.34% 수치
shrimp,shrimp_075,새우 양식업 본질가치(Value) 성장,,STATIC · 2026-05-29,78,72,74,76,75,B,shrimp_corrected_2026_06_05,forensic_4axis_real,'천문학적 스케일' 등 정성 과장 표현이 SIT를 지배하고 구체 수치(2024 약 $618.6억)가 본문에 없어 출처-수치 1차추적이 차트 의존
shrimp,shrimp_076,w47_tariff_paradox 미국 반덤핑 관세의 역설 (2024),,synced/2025-Q4,76,74,70,80,75,B,shrimp_corrected_2026_06_05,forensic_4axis_real,US DOC 2024/INFOFISH 출처 양호하나 관세율(에콰도르10.6%·베트남22.5%) 및 점유율 성장값 1차 문서 직접 추적 부분 불명
shrimp,shrimp_077,w_shrimp_price_forecast AI 가격 예측: 3개월 수입단가 전망(VAR),,synced/2026-05 스냅샷,72,84,62,82,75,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FRED+ECOS+KMI 모형 출처 명시·신선(2026-05)하나 예측값 6점은 본질적 검증 불가(미래값)·reliability:85 자기표기.
shrimp,shrimp_078,w_log3_kr_import_value 한국 새우 수입 금액 추이 (2000-2023),,synced/2025-Q4,74,74,72,82,75.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,실제 customs API fetch 분기가 코드에 존재(displayWidgets에서 liveImportData 병합)하나 데이터 9점뿐이고 
shrimp,shrimp_079,w_shrimp_antibiotic_tracker 국가별 새우 잔류 항생제 검출률,,synced/2026-05 스냅샷,74,82,66,80,75.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,MFDS 부적합 DB 1차 출처 양호·신선하나 검출률(인도3.2%·베트남1.8%) 라운드값이 어느 기간 집계인지 불명·실시간 fetch 미증명.
shrimp,shrimp_080,w46_ecuador_dominance 에콰도르 공급 독점 및 아시아 퇴조,,synced/2025-Q4,78,74,72,80,76,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"INFOFISH 2025-2026 보고서 1차 출처 양호하나 국가별 생산량 라운드값(715,000 등)이라 정밀 추적 한계. subtitle 비"
shrimp,shrimp_081,w_shrimp_macro_dashboard 거시경제 환경 실시간 대시보드,,synced/2026-05 스냅샷,74,84,66,80,76,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"FRED(DCOILWTICO,DEXKOUS)+ECOS 출처·신선하나 '실시간' 표방 대비 telemetry synced·badges 빈배열—실제"
shrimp,shrimp_082,w_esg1_compliance 주요 양식국 ESG 지속가능성 스코어카드,,static/2026-03,74,80,68,84,76.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,SHAPHARI 실측(25농장·16부화장) 1차 근거 명시·STATIC 정직하나 ASC/저탄소 점수는 Seafood Watch 상대 비교 추정—
shrimp,shrimp_083,어획(Capture) vs 양식(Aqua) 크로스오버,,STATIC · 2026-05-29,80,72,78,80,77.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,'영구적 골든크로스'를 단언하나 cardDesc에 교차연도(데이터상 2005년) 미명시 — 핵심 변곡점이 SIT에 수치로 박혀있지 않아 검증성이
shrimp,shrimp_084,FTA 새우 분기별 수입 동향 (KMI 21개 분기),,SYNCED / syncDate 2026-05,78,88,64,82,78,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"원산지 26Q1 막대(베트남 9.1→9.4)가 표기 delta +2.8%와 불일치(실계산 +3.6%), KPI 셀은 '중국 +47.2%(2025"
shrimp,shrimp_085,w07_trade_scaleup 국경 붕괴: 글로벌 무역 대금 스케일업,,synced/2025-Q4,80,72,76,84,78,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FAO Commodities Trade 1차 출처 양호하나 TAK '환차손 리스크 0% 완벽 차단'은 과장된 비현실 주장.
shrimp,shrimp_086,w14 중국의 저가 매수 및 재수출 마크업,,synced/2025-Q4,78,76,74,84,78,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"양자간 무역 CSV 교차연산 양호하나 subtitle 수입$5,612→수출$11,942와 data 2019값($6,190/$11,084) 불일치"
shrimp,shrimp_087,w18 가공 생태계 패권: 글로벌 가공 생산량 5강,,synced/2025-Q4,78,74,76,84,78,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FishStatJ 가공 CSV 1차 출처 양호. subtitle '에콰도르 1위' 주장 대비 데이터 초기연도(2014) 베트남 우위라 시점 명시
shrimp,shrimp_088,w_shrimp_sourcing_sim 국가별 착지원가 실시간 비교 시뮬레이터,,synced→live(동적)/2026-05,76,82,70,84,78,B,shrimp_corrected_2026_06_05,forensic_4axis_real,코드에 실제 Comtrade fetch 분기 존재(isLive 시 LIVE 동적 부여)로 정직. 단 정적 fallback 시 CIF 라운드값(7
shrimp,shrimp_089,w_sales2_exporter_trend 주요 수출국별 새우 수출액 추이,,synced/2025-Q4,80,74,76,84,78.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FAOSTAT 무역액 CSV 1차 출처 양호. 인도 미국 반덤핑 직격 서술이 차트 데이터로 직접 확인 어려움.
shrimp,shrimp_090,w13 초격차 독주: 에콰도르 수출 스케일업,,synced/2025-Q4,80,76,76,84,79,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FishStatJ 1차 출처 양호. 2019→2023 수치 명시되나 라운드값이라 미세 검증 한계.
shrimp,shrimp_091,w16 가공도 패권: 국가별 수출 단가 계층 구조,,synced/2025-Q4,80,74,78,84,79,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FishStatJ 단가 교차연산 양호. unit이 'USD'(톤당 단가인데 라벨 모호)—단위 정밀성 약함.
